train_win,test_win,lag,same_state,state_i,state_j,jsd,pair_id,seed,f1
23,14,9,0,6,5,0.058644,513,-1,0.542114794254303
23,15,8,0,6,5,0.062565,548,-1,0.5478059649467468
23,16,7,0,6,5,0.057658,583,-1,0.5352418422698975
23,17,6,0,6,5,0.047449,618,-1,0.5441883206367493
23,18,5,0,6,5,0.044672,653,-1,0.5686818361282349
23,19,4,0,6,5,0.049565,688,-1,0.5593076348304749
23,20,3,0,6,2,0.033196,723,-1,0.543410062789917
23,21,2,0,6,2,0.016423,758,-1,0.5817970037460327
23,22,1,0,6,2,0.008575,793,-1,0.5774305462837219
23,24,1,1,6,6,0.002294,829,-1,0.5825502872467041
23,25,2,1,6,6,0.003805,830,-1,0.5686172246932983
23,26,3,1,6,6,0.006002,831,-1,0.5660834908485413
23,27,4,1,6,6,0.010868,832,-1,0.5559660792350769
23,28,5,0,6,1,0.020706,833,-1,0.5472142696380615
23,29,6,0,6,1,0.028601,834,-1,0.5381230115890503
23,30,7,0,6,1,0.033664,835,-1,0.5314269065856934
23,31,8,0,6,1,0.073771,836,-1,0.4969468414783478
23,32,9,0,6,1,0.081197,837,-1,0.4872031509876251
23,33,10,0,6,1,0.092292,838,-1,0.4988898038864136
23,34,11,0,6,4,0.082515,839,-1,0.3954888582229614
24,0,24,0,6,0,0.1457,24,-1,0.4723806381225586
24,1,23,0,6,0,0.112515,59,-1,0.5034708976745605
24,2,22,0,6,0,0.108423,94,-1,0.4968999922275543
24,3,21,0,6,0,0.127669,129,-1,0.48320770263671875
24,4,20,0,6,0,0.142792,164,-1,0.4789000153541565
24,5,19,0,6,0,0.132778,199,-1,0.464237242937088
24,6,18,0,6,0,0.127508,234,-1,0.49223047494888306
24,7,17,0,6,0,0.106511,269,-1,0.4967954456806183
24,8,16,0,6,3,0.118739,304,-1,0.49896806478500366
24,9,15,0,6,3,0.123373,339,-1,0.48725175857543945
24,10,14,0,6,3,0.127255,374,-1,0.48928067088127136
24,11,13,0,6,3,0.112677,409,-1,0.4992583692073822
24,12,12,0,6,5,0.078309,444,-1,0.5655065774917603
24,13,11,0,6,5,0.067571,479,-1,0.546190083026886
24,14,10,0,6,5,0.047292,514,-1,0.5268541574478149
24,15,9,0,6,5,0.048666,549,-1,0.5202816128730774
24,16,8,0,6,5,0.046245,584,-1,0.5205078721046448
24,17,7,0,6,5,0.036203,619,-1,0.5227497816085815
24,18,6,0,6,5,0.034672,654,-1,0.5497196316719055
24,19,5,0,6,5,0.039455,689,-1,0.5338152647018433
24,20,4,0,6,2,0.027784,724,-1,0.5316145420074463
24,21,3,0,6,2,0.015079,759,-1,0.5534027218818665
24,22,2,0,6,2,0.013349,794,-1,0.5537363290786743
24,23,1,1,6,6,0.002294,829,-1,0.5776016116142273
24,25,1,1,6,6,0.003271,865,-1,0.5611136555671692
24,26,2,1,6,6,0.006511,866,-1,0.5553638935089111
24,27,3,1,6,6,0.008187,867,-1,0.5560587644577026
24,28,4,0,6,1,0.018455,868,-1,0.5485188961029053
24,29,5,0,6,1,0.026423,869,-1,0.5362293720245361
24,30,6,0,6,1,0.029474,870,-1,0.5396906137466431
24,31,7,0,6,1,0.070903,871,-1,0.511669933795929
24,32,8,0,6,1,0.077782,872,-1,0.493430495262146
24,33,9,0,6,1,0.087845,873,-1,0.5075570940971375
24,34,10,0,6,4,0.087074,874,-1,0.391893208026886
25,0,25,0,6,0,0.175075,25,-1,0.4766007959842682
25,1,24,0,6,0,0.137639,60,-1,0.5066176056861877
25,2,23,0,6,0,0.13289,95,-1,0.49825960397720337
25,3,22,0,6,0,0.15329,130,-1,0.4875349700450897
25,4,21,0,6,0,0.169868,165,-1,0.4844213128089905
25,5,20,0,6,0,0.157163,200,-1,0.4750638008117676
25,6,19,0,6,0,0.152132,235,-1,0.49318158626556396
25,7,18,0,6,0,0.130526,270,-1,0.5018796920776367
25,8,17,0,6,3,0.144654,305,-1,0.49865812063217163
25,9,16,0,6,3,0.149369,340,-1,0.4964296817779541
25,10,15,0,6,3,0.153556,375,-1,0.498373806476593
25,11,14,0,6,3,0.136043,410,-1,0.5059283971786499
25,12,13,0,6,5,0.095113,445,-1,0.5710517168045044
25,13,12,0,6,5,0.081688,480,-1,0.5599126815795898
25,14,11,0,6,5,0.059003,515,-1,0.5320031046867371
25,15,10,0,6,5,0.064384,550,-1,0.5211527347564697
25,16,9,0,6,5,0.060301,585,-1,0.5190567970275879
25,17,8,0,6,5,0.051207,620,-1,0.5192180275917053
25,18,7,0,6,5,0.052666,655,-1,0.5391965508460999
25,19,6,0,6,5,0.057349,690,-1,0.539118766784668
25,20,5,0,6,2,0.04652,725,-1,0.5210227370262146
25,21,4,0,6,2,0.028801,760,-1,0.5475345849990845
25,22,3,0,6,2,0.021603,795,-1,0.5546789169311523
25,23,2,1,6,6,0.003805,830,-1,0.5686749219894409
25,24,1,1,6,6,0.003271,865,-1,0.5731827616691589
25,26,1,1,6,6,0.000972,901,-1,0.5764442086219788
25,27,2,1,6,6,0.003238,902,-1,0.576999843120575
25,28,3,0,6,1,0.010261,903,-1,0.5647417306900024
25,29,4,0,6,1,0.017089,904,-1,0.5658026337623596
25,30,5,0,6,1,0.022,905,-1,0.563614010810852
25,31,6,0,6,1,0.055114,906,-1,0.5372284054756165
25,32,7,0,6,1,0.0602,907,-1,0.5285125970840454
25,33,8,0,6,1,0.070542,908,-1,0.5388393402099609
25,34,9,0,6,4,0.059978,909,-1,0.41964244842529297
26,0,26,0,6,0,0.192611,26,-1,0.47257480025291443
26,1,25,0,6,0,0.154157,61,-1,0.5067157745361328
26,2,24,0,6,0,0.149479,96,-1,0.4917072355747223
26,3,23,0,6,0,0.170209,131,-1,0.48526647686958313
26,4,22,0,6,0,0.187032,166,-1,0.4743216335773468
26,5,21,0,6,0,0.173874,201,-1,0.46476465463638306
26,6,20,0,6,0,0.168398,236,-1,0.48949435353279114
26,7,19,0,6,0,0.146495,271,-1,0.49768197536468506
26,8,18,0,6,3,0.160583,306,-1,0.489136666059494
26,9,17,0,6,3,0.165329,341,-1,0.49266836047172546
26,10,16,0,6,3,0.169866,376,-1,0.4862903356552124
26,11,15,0,6,3,0.151804,411,-1,0.4997926950454712
26,12,14,0,6,5,0.102811,446,-1,0.5802505016326904
26,13,13,0,6,5,0.092965,481,-1,0.5552754998207092
26,14,12,0,6,5,0.069384,516,-1,0.5312936902046204
26,15,11,0,6,5,0.07529,551,-1,0.5190209150314331
26,16,10,0,6,5,0.070144,586,-1,0.5205873250961304
26,17,9,0,6,5,0.060002,621,-1,0.5233030319213867
26,18,8,0,6,5,0.062633,656,-1,0.5450009107589722
26,19,7,0,6,5,0.067428,691,-1,0.5340594053268433
26,20,6,0,6,2,0.056041,726,-1,0.5296400189399719
26,21,5,0,6,2,0.03582,761,-1,0.5528138279914856
26,22,4,0,6,2,0.024296,796,-1,0.5662720799446106
26,23,3,1,6,6,0.006002,831,-1,0.5584886074066162
26,24,2,1,6,6,0.006511,866,-1,0.5617496371269226
26,25,1,1,6,6,0.000972,901,-1,0.5790692567825317
26,27,1,1,6,6,0.002525,937,-1,0.5824942588806152
26,28,2,0,6,1,0.007257,938,-1,0.5724883675575256
26,29,3,0,6,1,0.012802,939,-1,0.5718898773193359
26,30,4,0,6,1,0.018087,940,-1,0.5668370127677917
26,31,5,0,6,1,0.047523,941,-1,0.5372927188873291
26,32,6,0,6,1,0.053209,942,-1,0.5299869179725647
26,33,7,0,6,1,0.065594,943,-1,0.5386031270027161
26,34,8,0,6,4,0.057006,944,-1,0.42078158259391785
27,0,27,0,6,0,0.192655,27,-1,0.4825294613838196
27,1,26,0,6,0,0.155128,62,-1,0.508674681186676
27,2,25,0,6,0,0.14902,97,-1,0.5020186305046082
27,3,24,0,6,0,0.169255,132,-1,0.5044230818748474
27,4,23,0,6,0,0.187096,167,-1,0.4927821159362793
27,5,22,0,6,0,0.17421,202,-1,0.47743386030197144
27,6,21,0,6,0,0.168665,237,-1,0.5009475350379944
27,7,20,0,6,0,0.147844,272,-1,0.5105619430541992
27,8,19,0,6,3,0.161562,307,-1,0.5024042129516602
27,9,18,0,6,3,0.1658,342,-1,0.5000119805335999
27,10,17,0,6,3,0.17171,377,-1,0.4995139241218567
27,11,16,0,6,3,0.155401,412,-1,0.5027620196342468
27,12,15,0,6,5,0.107705,447,-1,0.5848435163497925
27,13,14,0,6,5,0.099362,482,-1,0.554205060005188
27,14,13,0,6,5,0.077788,517,-1,0.5419557690620422
27,15,12,0,6,5,0.079159,552,-1,0.5285038352012634
27,16,11,0,6,5,0.076264,587,-1,0.5308164358139038
27,17,10,0,6,5,0.064369,622,-1,0.530671238899231
27,18,9,0,6,5,0.067823,657,-1,0.5446904301643372
27,19,8,0,6,5,0.073613,692,-1,0.5414072871208191
27,20,7,0,6,2,0.06283,727,-1,0.5322145819664001
27,21,6,0,6,2,0.043724,762,-1,0.5477991104125977
27,22,5,0,6,2,0.034298,797,-1,0.563302755355835
27,23,4,1,6,6,0.010868,832,-1,0.5604766607284546
27,24,3,1,6,6,0.008187,867,-1,0.5575096011161804
27,25,2,1,6,6,0.003238,902,-1,0.586287260055542
27,26,1,1,6,6,0.002525,937,-1,0.5926085710525513
27,28,1,0,6,1,0.002369,973,-1,0.582487165927887
27,29,2,0,6,1,0.006139,974,-1,0.5816419720649719
27,30,3,0,6,1,0.00891,975,-1,0.5854032635688782
27,31,4,0,6,1,0.03393,976,-1,0.5544365048408508
27,32,5,0,6,1,0.038447,977,-1,0.5444621443748474
27,33,6,0,6,1,0.048349,978,-1,0.5603549480438232
27,34,7,0,6,4,0.058612,979,-1,0.4398757517337799
28,0,28,0,1,0,0.224972,28,-1,0.4627005159854889
28,1,27,0,1,0,0.185421,63,-1,0.4868909418582916
28,2,26,0,1,0,0.178039,98,-1,0.48537224531173706
28,3,25,0,1,0,0.199556,133,-1,0.48463451862335205
28,4,24,0,1,0,0.219061,168,-1,0.4644469618797302
28,5,23,0,1,0,0.205402,203,-1,0.46134474873542786
28,6,22,0,1,0,0.199453,238,-1,0.47598257660865784
28,7,21,0,1,0,0.177749,273,-1,0.4870010316371918
28,8,20,0,1,3,0.19216,308,-1,0.48785582184791565
28,9,19,0,1,3,0.196417,343,-1,0.48990052938461304
28,10,18,0,1,3,0.203467,378,-1,0.47680819034576416
28,11,17,0,1,3,0.186786,413,-1,0.48702967166900635
28,12,16,0,1,5,0.130815,448,-1,0.5739805102348328
28,13,15,0,1,5,0.125615,483,-1,0.5399287939071655
28,14,14,0,1,5,0.104152,518,-1,0.5325750112533569
28,15,13,0,1,5,0.105112,553,-1,0.5291761159896851
28,16,12,0,1,5,0.10216,588,-1,0.5286332964897156
28,17,11,0,1,5,0.087941,623,-1,0.5222136378288269
28,18,10,0,1,5,0.09254,658,-1,0.5428411960601807
28,19,9,0,1,5,0.09932,693,-1,0.5419953465461731
28,20,8,0,1,2,0.086563,728,-1,0.5242756605148315
28,21,7,0,1,2,0.063772,763,-1,0.5436825752258301
28,22,6,0,1,2,0.048665,798,-1,0.5594631433486938
28,23,5,0,1,6,0.020706,833,-1,0.5551695227622986
28,24,4,0,1,6,0.018455,868,-1,0.5720129609107971
28,25,3,0,1,6,0.010261,903,-1,0.5914139747619629
28,26,2,0,1,6,0.007257,938,-1,0.5972344875335693
28,27,1,0,1,6,0.002369,973,-1,0.6038739681243896
28,29,1,1,1,1,0.000933,1009,-1,0.5988851189613342
28,30,2,1,1,1,0.002882,1010,-1,0.5922899842262268
28,31,3,1,1,1,0.018874,1011,-1,0.5781464576721191
28,32,4,1,1,1,0.022982,1012,-1,0.5640000700950623
28,33,5,1,1,1,0.032905,1013,-1,0.5824909210205078
28,34,6,0,1,4,0.054986,1014,-1,0.45657679438591003
29,0,29,0,1,0,0.244563,29,-1,0.4543132483959198
29,1,28,0,1,0,0.204375,64,-1,0.4857882857322693
29,2,27,0,1,0,0.196229,99,-1,0.4833256006240845
29,3,26,0,1,0,0.218439,134,-1,0.4840609133243561
29,4,25,0,1,0,0.23884,169,-1,0.471248596906662
29,5,24,0,1,0,0.225143,204,-1,0.46020203828811646
29,6,23,0,1,0,0.218849,239,-1,0.4787212908267975
29,7,22,0,1,0,0.196625,274,-1,0.48853936791419983
29,8,21,0,1,3,0.211158,309,-1,0.4758501946926117
29,9,20,0,1,3,0.215416,344,-1,0.4823625981807709
29,10,19,0,1,3,0.223217,379,-1,0.4790591597557068
29,11,18,0,1,3,0.206815,414,-1,0.4858081638813019
29,12,17,0,1,5,0.145968,449,-1,0.5665304660797119
29,13,16,0,1,5,0.14363,484,-1,0.5365045070648193
29,14,15,0,1,5,0.122388,519,-1,0.5182167291641235
29,15,14,0,1,5,0.122069,554,-1,0.5163782238960266
29,16,13,0,1,5,0.119269,589,-1,0.5041001439094543
29,17,12,0,1,5,0.103184,624,-1,0.5095466375350952
29,18,11,0,1,5,0.108117,659,-1,0.5285428762435913
29,19,10,0,1,5,0.115612,694,-1,0.5193893313407898
29,20,9,0,1,2,0.101249,729,-1,0.5051683187484741
29,21,8,0,1,2,0.076704,764,-1,0.5340916514396667
29,22,7,0,1,2,0.058452,799,-1,0.5486453175544739
29,23,6,0,1,6,0.028601,834,-1,0.5481804609298706
29,24,5,0,1,6,0.026423,869,-1,0.5533084869384766
29,25,4,0,1,6,0.017089,904,-1,0.5779814720153809
29,26,3,0,1,6,0.012802,939,-1,0.5905854105949402
29,27,2,0,1,6,0.006139,974,-1,0.5942661762237549
29,28,1,1,1,1,0.000933,1009,-1,0.5886014103889465
29,30,1,1,1,1,0.001073,1045,-1,0.5856673717498779
29,31,2,1,1,1,0.012075,1046,-1,0.5675058960914612
29,32,3,1,1,1,0.016261,1047,-1,0.5604345202445984
29,33,4,1,1,1,0.026268,1048,-1,0.5760732293128967
29,34,5,0,1,4,0.058719,1049,-1,0.4438886046409607
30,0,30,0,1,0,0.239619,30,-1,0.46041139960289
30,1,29,0,1,0,0.200914,65,-1,0.48808372020721436
30,2,28,0,1,0,0.192224,100,-1,0.48091962933540344
30,3,27,0,1,0,0.214146,135,-1,0.4774686098098755
30,4,26,0,1,0,0.234755,170,-1,0.46055856347084045
30,5,25,0,1,0,0.222045,205,-1,0.45622384548187256
30,6,24,0,1,0,0.215468,240,-1,0.47889915108680725
30,7,23,0,1,0,0.193604,275,-1,0.48540523648262024
30,8,22,0,1,3,0.20738,310,-1,0.48651692271232605
30,9,21,0,1,3,0.211439,345,-1,0.47833824157714844
30,10,20,0,1,3,0.219923,380,-1,0.47815075516700745
30,11,19,0,1,3,0.205216,415,-1,0.4818103611469269
30,12,18,0,1,5,0.144717,450,-1,0.5666951537132263
30,13,17,0,1,5,0.145137,485,-1,0.5271894335746765
30,14,16,0,1,5,0.127209,520,-1,0.5112035870552063
30,15,15,0,1,5,0.125244,555,-1,0.4995694160461426
30,16,14,0,1,5,0.124248,590,-1,0.5037099719047546
30,17,13,0,1,5,0.106567,625,-1,0.513116180896759
30,18,12,0,1,5,0.110606,660,-1,0.5282334685325623
30,19,11,0,1,5,0.118756,695,-1,0.5140430331230164
30,20,10,0,1,2,0.103965,730,-1,0.4971946179866791
30,21,9,0,1,2,0.08087,765,-1,0.5249375104904175
30,22,8,0,1,2,0.063883,800,-1,0.5349442958831787
30,23,7,0,1,6,0.033664,835,-1,0.5419178605079651
30,24,6,0,1,6,0.029474,870,-1,0.5509624481201172
30,25,5,0,1,6,0.022,905,-1,0.5703251957893372
30,26,4,0,1,6,0.018087,940,-1,0.5786092877388
30,27,3,0,1,6,0.00891,975,-1,0.5851248502731323
30,28,2,1,1,1,0.002882,1010,-1,0.5836289525032043
30,29,1,1,1,1,0.001073,1045,-1,0.589297354221344
30,31,1,1,1,1,0.010363,1081,-1,0.5727086663246155
30,32,2,1,1,1,0.014849,1082,-1,0.5664350390434265
30,33,3,1,1,1,0.023759,1083,-1,0.5777996182441711
30,34,4,0,1,4,0.069633,1084,-1,0.44883131980895996
31,0,31,0,1,0,0.323269,31,-1,0.41755443811416626
31,1,30,0,1,0,0.279366,66,-1,0.4481326937675476
31,2,29,0,1,0,0.26774,101,-1,0.4438633918762207
31,3,28,0,1,0,0.29245,136,-1,0.44198980927467346
31,4,27,0,1,0,0.316769,171,-1,0.43808192014694214
31,5,26,0,1,0,0.301466,206,-1,0.425838440656662
31,6,25,0,1,0,0.294889,241,-1,0.44397690892219543
31,7,24,0,1,0,0.271333,276,-1,0.45539018511772156
31,8,23,0,1,3,0.287729,311,-1,0.45240601897239685
31,9,22,0,1,3,0.291842,346,-1,0.4541318416595459
31,10,21,0,1,3,0.302159,381,-1,0.4576374590396881
31,11,20,0,1,3,0.285529,416,-1,0.4558185040950775
31,12,19,0,1,5,0.215614,451,-1,0.5239567756652832
31,13,18,0,1,5,0.215408,486,-1,0.49725183844566345
31,14,17,0,1,5,0.196983,521,-1,0.48189112544059753
31,15,16,0,1,5,0.196379,556,-1,0.4813217222690582
31,16,15,0,1,5,0.195332,591,-1,0.46991202235221863
31,17,14,0,1,5,0.175327,626,-1,0.4729715883731842
31,18,13,0,1,5,0.181956,661,-1,0.5013065338134766
31,19,12,0,1,5,0.191753,696,-1,0.48824232816696167
31,20,11,0,1,2,0.174086,731,-1,0.4619676172733307
31,21,10,0,1,2,0.143461,766,-1,0.5007078051567078
31,22,9,0,1,2,0.11666,801,-1,0.5107359886169434
31,23,8,0,1,6,0.073771,836,-1,0.5243597626686096
31,24,7,0,1,6,0.070903,871,-1,0.5365113615989685
31,25,6,0,1,6,0.055114,906,-1,0.55906081199646
31,26,5,0,1,6,0.047523,941,-1,0.5670704245567322
31,27,4,0,1,6,0.03393,976,-1,0.5697763562202454
31,28,3,1,1,1,0.018874,1011,-1,0.575103759765625
31,29,2,1,1,1,0.012075,1046,-1,0.5818910598754883
31,30,1,1,1,1,0.010363,1081,-1,0.5798313021659851
31,32,1,1,1,1,0.001179,1117,-1,0.5725736618041992
31,33,2,1,1,1,0.006986,1118,-1,0.591412365436554
31,34,3,0,1,4,0.065773,1119,-1,0.4495945870876312
32,0,32,0,1,0,0.331761,32,-1,0.4081205427646637
32,1,31,0,1,0,0.2867,67,-1,0.43611034750938416
32,2,30,0,1,0,0.274363,102,-1,0.4276498854160309
32,3,29,0,1,0,0.299127,137,-1,0.42515838146209717
32,4,28,0,1,0,0.324149,172,-1,0.4147945046424866
32,5,27,0,1,0,0.307729,207,-1,0.4183753728866577
32,6,26,0,1,0,0.301731,242,-1,0.42125555872917175
32,7,25,0,1,0,0.278603,277,-1,0.4304563105106354
32,8,24,0,1,3,0.295984,312,-1,0.4280316233634949
32,9,23,0,1,3,0.299939,347,-1,0.4306483566761017
32,10,22,0,1,3,0.310383,382,-1,0.43628421425819397
32,11,21,0,1,3,0.292975,417,-1,0.4322131276130676
32,12,20,0,1,5,0.227633,452,-1,0.501147985458374
32,13,19,0,1,5,0.222489,487,-1,0.4840940237045288
32,14,18,0,1,5,0.203506,522,-1,0.47130677103996277
32,15,17,0,1,5,0.203368,557,-1,0.46235716342926025
32,16,16,0,1,5,0.202743,592,-1,0.45756882429122925
32,17,15,0,1,5,0.184125,627,-1,0.46470537781715393
32,18,14,0,1,5,0.191804,662,-1,0.48142799735069275
32,19,13,0,1,5,0.20158,697,-1,0.4632553160190582
32,20,12,0,1,2,0.18525,732,-1,0.43747588992118835
32,21,11,0,1,2,0.154329,767,-1,0.4659269154071808
32,22,10,0,1,2,0.129004,802,-1,0.4755660593509674
32,23,9,0,1,6,0.081197,837,-1,0.4936214089393616
32,24,8,0,1,6,0.077782,872,-1,0.5025752186775208
32,25,7,0,1,6,0.0602,907,-1,0.5276995301246643
32,26,6,0,1,6,0.053209,942,-1,0.5401143431663513
32,27,5,0,1,6,0.038447,977,-1,0.5460886359214783
32,28,4,1,1,1,0.022982,1012,-1,0.5508332252502441
32,29,3,1,1,1,0.016261,1047,-1,0.5538699626922607
32,30,2,1,1,1,0.014849,1082,-1,0.5602564215660095
32,31,1,1,1,1,0.001179,1117,-1,0.5677916407585144
32,33,1,1,1,1,0.002969,1153,-1,0.5833896994590759
32,34,2,0,1,4,0.057923,1154,-1,0.4467881917953491
33,0,33,0,1,0,0.337118,33,-1,0.4053286910057068
33,1,32,0,1,0,0.290837,68,-1,0.44501620531082153
33,2,31,0,1,0,0.276786,103,-1,0.46663862466812134
33,3,30,0,1,0,0.302907,138,-1,0.43400487303733826
33,4,29,0,1,0,0.329599,173,-1,0.4146171808242798
33,5,28,0,1,0,0.312708,208,-1,0.41192010045051575
33,6,27,0,1,0,0.307507,243,-1,0.4174092710018158
33,7,26,0,1,0,0.283415,278,-1,0.44695693254470825
33,8,25,0,1,3,0.302493,313,-1,0.4590561091899872
33,9,24,0,1,3,0.30659,348,-1,0.43075448274612427
33,10,23,0,1,3,0.317228,383,-1,0.46300438046455383
33,11,22,0,1,3,0.299623,418,-1,0.46244603395462036
33,12,21,0,1,5,0.244763,453,-1,0.5128015875816345
33,13,20,0,1,5,0.231967,488,-1,0.4862232804298401
33,14,19,0,1,5,0.214927,523,-1,0.46607506275177
33,15,18,0,1,5,0.215456,558,-1,0.4587912857532501
33,16,17,0,1,5,0.216821,593,-1,0.4461916387081146
33,17,16,0,1,5,0.19887,628,-1,0.4573122560977936
33,18,15,0,1,5,0.205001,663,-1,0.472402423620224
33,19,14,0,1,5,0.215502,698,-1,0.4610785245895386
33,20,13,0,1,2,0.197975,733,-1,0.4371042251586914
33,21,12,0,1,2,0.167698,768,-1,0.46420660614967346
33,22,11,0,1,2,0.145293,803,-1,0.4803207814693451
33,23,10,0,1,6,0.092292,838,-1,0.4824846088886261
33,24,9,0,1,6,0.087845,873,-1,0.4971939027309418
33,25,8,0,1,6,0.070542,908,-1,0.5156742930412292
33,26,7,0,1,6,0.065594,943,-1,0.5333763957023621
33,27,6,0,1,6,0.048349,978,-1,0.5462769269943237
33,28,5,1,1,1,0.032905,1013,-1,0.5438479781150818
33,29,4,1,1,1,0.026268,1048,-1,0.5525303483009338
33,30,3,1,1,1,0.023759,1083,-1,0.5589229464530945
33,31,2,1,1,1,0.006986,1118,-1,0.5531781315803528
33,32,1,1,1,1,0.002969,1153,-1,0.5569064617156982
33,34,1,0,1,4,0.057466,1189,-1,0.44525232911109924
34,0,34,0,4,0,0.326734,34,-1,0.3807031214237213
34,1,33,0,4,0,0.273591,69,-1,0.45159998536109924
34,2,32,0,4,0,0.264036,104,-1,0.43610477447509766
34,3,31,0,4,0,0.289317,139,-1,0.39160507917404175
34,4,30,0,4,0,0.312772,174,-1,0.38238149881362915
34,5,29,0,4,0,0.289557,209,-1,0.41845887899398804
34,6,28,0,4,0,0.28757,244,-1,0.39410945773124695
34,7,27,0,4,0,0.264008,279,-1,0.4111313223838806
34,8,26,0,4,3,0.287637,314,-1,0.4373805820941925
34,9,25,0,4,3,0.292514,349,-1,0.3958160877227783
34,10,24,0,4,3,0.297438,384,-1,0.46400946378707886
34,11,23,0,4,3,0.269267,419,-1,0.40713736414909363
34,12,22,0,4,5,0.231365,454,-1,0.47537729144096375
34,13,21,0,4,5,0.190762,489,-1,0.46066102385520935
34,14,20,0,4,5,0.164599,524,-1,0.44801363348960876
34,15,19,0,4,5,0.187729,559,-1,0.4345712661743164
34,16,18,0,4,5,0.181685,594,-1,0.4244697690010071
34,17,17,0,4,5,0.179963,629,-1,0.42065322399139404
34,18,16,0,4,5,0.189568,664,-1,0.4498332738876343
34,19,15,0,4,5,0.194403,699,-1,0.4267576038837433
34,20,14,0,4,2,0.186734,734,-1,0.392116904258728
34,21,13,0,4,2,0.153629,769,-1,0.4073113203048706
34,22,12,0,4,2,0.133922,804,-1,0.41117554903030396
34,23,11,0,4,6,0.082515,839,-1,0.4195044934749603
34,24,10,0,4,6,0.087074,874,-1,0.44127026200294495
34,25,9,0,4,6,0.059978,909,-1,0.4688466191291809
34,26,8,0,4,6,0.057006,944,-1,0.4668758511543274
34,27,7,0,4,6,0.058612,979,-1,0.48642024397850037
34,28,6,0,4,1,0.054986,1014,-1,0.48704180121421814
34,29,5,0,4,1,0.058719,1049,-1,0.4883243143558502
34,30,4,0,4,1,0.069633,1084,-1,0.49915167689323425
34,31,3,0,4,1,0.065773,1119,-1,0.4948360025882721
34,32,2,0,4,1,0.057923,1154,-1,0.49585434794425964
34,33,1,0,4,1,0.057466,1189,-1,0.5093913078308105
